,Unnamed: 0,Text,Source,label
227,341,5 YRS @ 30 % AND $2000 FINE,TN,"[{'start': 0, 'end': 12, 'text': '5 YRS @ 30 % AND $2000 FINE', 'labels': ['CONFINEMENT_DURATION']}]"
228,370,CON - 30 DAYS CO FARM TO RUN CONCUR - FINE - $100 + $100,TN,"[{'start': 0, 'end': 3, 'text': 'CON - 30 DAYS CO FARM TO RUN CONCUR - FINE - $100 + $100', 'labels': ['CONFINEMENT']}, {'start': 6, 'end': 13, 'text': 'CON - 30 DAYS CO FARM TO RUN CONCUR - FINE - $100 + $100', 'labels': ['CONFINEMENT_DURATION']}]"
229,318,CONFINEMENT OR FINE 48 HRS / $250 FINE / CC / 11 / 29 PROBATION,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE 48 HRS / $250 FINE / CC / 11 / 29 PROBATION', 'labels': ['CONFINEMENT']}, {'start': 20, 'end': 26, 'text': 'CONFINEMENT OR FINE 48 HRS / $250 FINE / CC / 11 / 29 PROBATION', 'labels': ['CONFINEMENT_DURATION']}, {'start': 54, 'end': 63, 'text': 'CONFINEMENT OR FINE 48 HRS / $250 FINE / CC / 11 / 29 PROBATION', 'labels': ['PROBATION']}, {'start': 46, 'end': 53, 'text': 'CONFINEMENT OR FINE 48 HRS / $250 FINE / CC / 11 / 29 PROBATION', 'labels': ['PROBATION_DURATION']}]"
230,408,CONFINEMENT 30 DAYS @ 100 % / COURT COSTS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT 30 DAYS @ 100 % / COURT COSTS', 'labels': ['CONFINEMENT']}, {'start': 12, 'end': 27, 'text': 'CONFINEMENT 30 DAYS @ 100 % / COURT COSTS', 'labels': ['CONFINEMENT_DURATION']}]"
231,273,"GUILTY : $50 - F , 11 / 29 SUSP TO 20 DAYS",TN,"[{'start': 27, 'end': 34, 'text': 'GUILTY : $50 - F , 11 / 29 SUSP TO 20 DAYS', 'labels': ['CONFINEMENT']}, {'start': 35, 'end': 42, 'text': 'GUILTY : $50 - F , 11 / 29 SUSP TO 20 DAYS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 19, 'end': 26, 'text': 'GUILTY : $50 - F , 11 / 29 SUSP TO 20 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
232,399,CONFINEMENT OR FINE - 18 MONTHS DEPT OF CORRECTIONS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 18 MONTHS DEPT OF CORRECTIONS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 31, 'text': 'CONFINEMENT OR FINE - 18 MONTHS DEPT OF CORRECTIONS', 'labels': ['CONFINEMENT_DURATION']}]"
233,295,CONFINEMENT OR FINE - 4 HOURS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 4 HOURS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 4 HOURS', 'labels': ['CONFINEMENT_DURATION']}]"
234,353,CONFINEMENT - 5 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 5 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 20, 'text': 'CONFINEMENT - 5 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
235,312,CONFINEMENT OR FINE - 90 DAYS / 11 / 29 SUSPENEDED,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 90 DAYS / 11 / 29 SUSPENEDED', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 90 DAYS / 11 / 29 SUSPENEDED', 'labels': ['CONFINEMENT_DURATION']}]"
236,286,CONFINEMENT - 11 / 29 - 9 MOS / FINE - $50 / CC,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 11 / 29 - 9 MOS / FINE - $50 / CC', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 29, 'text': 'CONFINEMENT - 11 / 29 - 9 MOS / FINE - $50 / CC', 'labels': ['CONFINEMENT_DURATION']}]"
237,314,CONFINEMENT OR FINE - 30 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 30 DAYS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 30 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
238,420,6 MONTHS / PROBATION - 6 MONTHS / $100,TN,"[{'start': 11, 'end': 20, 'text': '6 MONTHS / PROBATION - 6 MONTHS / $100', 'labels': ['PROBATION']}, {'start': 23, 'end': 31, 'text': '6 MONTHS / PROBATION - 6 MONTHS / $100', 'labels': ['PROBATION_DURATION']}, {'start': 0, 'end': 8, 'text': '6 MONTHS / PROBATION - 6 MONTHS / $100', 'labels': ['CONFINEMENT_DURATION']}]"
239,415,CONFINEMENT - 30 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 30 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 30 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
240,316,CONFINEMENT - 1 - 2 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 1 - 2 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 25, 'text': 'CONFINEMENT - 1 - 2 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
241,362,CONFINEMENT - 50 DAYS CONC,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 50 DAYS CONC', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 50 DAYS CONC', 'labels': ['CONFINEMENT_DURATION']}]"
242,352,CONFINEMENT OR FINE - $750 - 30 DAYS AT 75 %,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - $750 - 30 DAYS AT 75 %', 'labels': ['CONFINEMENT']}, {'start': 29, 'end': 44, 'text': 'CONFINEMENT OR FINE - $750 - 30 DAYS AT 75 %', 'labels': ['CONFINEMENT_DURATION']}]"
243,298,CONFINEMENT 10 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT 10 DAYS', 'labels': ['CONFINEMENT']}, {'start': 12, 'end': 19, 'text': 'CONFINEMENT 10 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
244,336,CONFINEMENT - 1 YEAR,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 1 YEAR', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 20, 'text': 'CONFINEMENT - 1 YEAR', 'labels': ['CONFINEMENT_DURATION']}]"
245,304,CONFINEMENT - 6 MONTHS / $100,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 6 MONTHS / $100', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 22, 'text': 'CONFINEMENT - 6 MONTHS / $100', 'labels': ['CONFINEMENT_DURATION']}]"
246,385,CONFINEMENT OR FINE - SERVE 7 DAYS REST OF 11 / 29 SUSPENDED / $50 FINE AND COURT COSTS,TN,"[{'start': 28, 'end': 34, 'text': 'CONFINEMENT OR FINE - SERVE 7 DAYS REST OF 11 / 29 SUSPENDED / $50 FINE AND COURT COSTS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 43, 'end': 50, 'text': 'CONFINEMENT OR FINE - SERVE 7 DAYS REST OF 11 / 29 SUSPENDED / $50 FINE AND COURT COSTS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 51, 'end': 60, 'text': 'CONFINEMENT OR FINE - SERVE 7 DAYS REST OF 11 / 29 SUSPENDED / $50 FINE AND COURT COSTS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 27, 'text': 'CONFINEMENT OR FINE - SERVE 7 DAYS REST OF 11 / 29 SUSPENDED / $50 FINE AND COURT COSTS', 'labels': ['CONFINEMENT']}, {'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - SERVE 7 DAYS REST OF 11 / 29 SUSPENDED / $50 FINE AND COURT COSTS', 'labels': ['CONFINEMENT']}]"
247,272,CONFINEMENT OR FINE - 11 / 29 AT 50 % / REV LIC 2YR,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 11 / 29 AT 50 % / REV LIC 2YR', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 37, 'text': 'CONFINEMENT OR FINE - 11 / 29 AT 50 % / REV LIC 2YR', 'labels': ['CONFINEMENT_DURATION']}]"
248,278,CONFINEMENT OR FINE - 6 YEARS - TDOC,TN,"[{'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 6 YEARS - TDOC', 'labels': ['CONFINEMENT_DURATION']}, {'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 6 YEARS - TDOC', 'labels': ['CONFINEMENT']}]"
249,290,11 / 29 SUSPENDED EXCEPT 30 DAYS / 1 YEAR PROBATION / $425.25,TN,"[{'start': 0, 'end': 7, 'text': '11 / 29 SUSPENDED EXCEPT 30 DAYS / 1 YEAR PROBATION / $425.25', 'labels': ['CONFINEMENT_DURATION']}, {'start': 8, 'end': 24, 'text': '11 / 29 SUSPENDED EXCEPT 30 DAYS / 1 YEAR PROBATION / $425.25', 'labels': ['CONFINEMENT']}, {'start': 25, 'end': 32, 'text': '11 / 29 SUSPENDED EXCEPT 30 DAYS / 1 YEAR PROBATION / $425.25', 'labels': ['CONFINEMENT_DURATION']}, {'start': 42, 'end': 51, 'text': '11 / 29 SUSPENDED EXCEPT 30 DAYS / 1 YEAR PROBATION / $425.25', 'labels': ['PROBATION']}, {'start': 35, 'end': 41, 'text': '11 / 29 SUSPENDED EXCEPT 30 DAYS / 1 YEAR PROBATION / $425.25', 'labels': ['PROBATION_DURATION']}]"
250,345,48 HRS CONFINEMENT AND $50,TN,"[{'start': 7, 'end': 18, 'text': '48 HRS CONFINEMENT AND $50', 'labels': ['CONFINEMENT']}, {'start': 0, 'end': 6, 'text': '48 HRS CONFINEMENT AND $50', 'labels': ['CONFINEMENT_DURATION']}]"
251,291,11MO 29DAYS SUSP TO 4 DAYS,TN,"[{'start': 12, 'end': 19, 'text': '11MO 29DAYS SUSP TO 4 DAYS', 'labels': ['CONFINEMENT']}, {'start': 20, 'end': 26, 'text': '11MO 29DAYS SUSP TO 4 DAYS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 0, 'end': 11, 'text': '11MO 29DAYS SUSP TO 4 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
252,355,CONFINEMENT - 15 DAYS - 15 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 15 DAYS - 15 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 31, 'text': 'CONFINEMENT - 15 DAYS - 15 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
253,334,"30 DAYS , $50 FINE , MAKE RESTITUTION",TN,"[{'start': 0, 'end': 7, 'text': '30 DAYS , $50 FINE , MAKE RESTITUTION', 'labels': ['CONFINEMENT_DURATION']}]"
254,305,CONFINEMENT - 2 YEARS 30 % / RESTITUTION,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 2 YEARS 30 % / RESTITUTION', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 26, 'text': 'CONFINEMENT - 2 YEARS 30 % / RESTITUTION', 'labels': ['CONFINEMENT_DURATION']}]"
255,361,"GUILTY PLEA - 15 YRS @ 35 % EA CT CONC / $2 , 000 EA CT",TN,"[{'start': 14, 'end': 27, 'text': 'GUILTY PLEA - 15 YRS @ 35 % EA CT CONC / $2 , 000 EA CT', 'labels': ['CONFINEMENT_DURATION']}]"
256,294,CONFINEMENT - 3 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 3 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 3 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
257,315,CONFINEMENT OR FINE - 11 / 29 SUSP TO 10 DAYS / FINED AND COSTS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 11 / 29 SUSP TO 10 DAYS / FINED AND COSTS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 11 / 29 SUSP TO 10 DAYS / FINED AND COSTS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 30, 'end': 37, 'text': 'CONFINEMENT OR FINE - 11 / 29 SUSP TO 10 DAYS / FINED AND COSTS', 'labels': ['CONFINEMENT']}, {'start': 38, 'end': 45, 'text': 'CONFINEMENT OR FINE - 11 / 29 SUSP TO 10 DAYS / FINED AND COSTS', 'labels': ['CONFINEMENT_DURATION']}]"
258,342,5 YRS ( J ),TN,"[{'start': 0, 'end': 5, 'text': '5 YRS ( J )', 'labels': ['CONFINEMENT_DURATION']}, {'start': 6, 'end': 11, 'text': '5 YRS ( J )', 'labels': ['CONFINEMENT']}]"
259,309,CONFINEMENT OR FINE - 6 MONTHS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 6 MONTHS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 6 MONTHS', 'labels': ['CONFINEMENT_DURATION']}]"
260,396,CONFINEMENT - 5 DAYS MITT / FINE - $50,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 5 DAYS MITT / FINE - $50', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 20, 'text': 'CONFINEMENT - 5 DAYS MITT / FINE - $50', 'labels': ['CONFINEMENT_DURATION']}]"
261,317,$353.75 - 30 / 28 JAIL - 11 / 29 PROB - REV DL 1 YR,TN,"[{'start': 33, 'end': 37, 'text': '$353.75 - 30 / 28 JAIL - 11 / 29 PROB - REV DL 1 YR', 'labels': ['PROBATION']}, {'start': 25, 'end': 32, 'text': '$353.75 - 30 / 28 JAIL - 11 / 29 PROB - REV DL 1 YR', 'labels': ['PROBATION_DURATION']}, {'start': 18, 'end': 22, 'text': '$353.75 - 30 / 28 JAIL - 11 / 29 PROB - REV DL 1 YR', 'labels': ['CONFINEMENT']}, {'start': 10, 'end': 17, 'text': '$353.75 - 30 / 28 JAIL - 11 / 29 PROB - REV DL 1 YR', 'labels': ['CONFINEMENT_DURATION']}]"
262,406,CONFINEMENT OR FINE - 6 MONTHS SERVE,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 6 MONTHS SERVE', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 6 MONTHS SERVE', 'labels': ['CONFINEMENT_DURATION']}, {'start': 4, 'end': 5, 'text': 'CONFINEMENT OR FINE - 6 MONTHS SERVE', 'labels': ['CONFINEMENT']}, {'start': 31, 'end': 36, 'text': 'CONFINEMENT OR FINE - 6 MONTHS SERVE', 'labels': ['CONFINEMENT']}]"
263,354,CONFINEMENT 2 DAYS / PROBATION 11 - 29 / FINE $350 AND COSTS $188,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT 2 DAYS / PROBATION 11 - 29 / FINE $350 AND COSTS $188', 'labels': ['CONFINEMENT']}, {'start': 12, 'end': 18, 'text': 'CONFINEMENT 2 DAYS / PROBATION 11 - 29 / FINE $350 AND COSTS $188', 'labels': ['CONFINEMENT_DURATION']}, {'start': 21, 'end': 30, 'text': 'CONFINEMENT 2 DAYS / PROBATION 11 - 29 / FINE $350 AND COSTS $188', 'labels': ['PROBATION']}, {'start': 31, 'end': 38, 'text': 'CONFINEMENT 2 DAYS / PROBATION 11 - 29 / FINE $350 AND COSTS $188', 'labels': ['PROBATION_DURATION']}]"
264,348,CONFINEMENT - 30 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 30 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 30 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
265,410,CONFINEMENT OR FINE - 9 MONTHS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 9 MONTHS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 9 MONTHS', 'labels': ['CONFINEMENT_DURATION']}]"
266,325,CONFINEMENT OR FINE - 45 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 45 DAYS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 45 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
267,350,CONFINEMENT OR FINE - 11 - 29 SUSP TO 48 HRS - $250 FINE,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 11 - 29 SUSP TO 48 HRS - $250 FINE', 'labels': ['CONFINEMENT']}, {'start': 30, 'end': 37, 'text': 'CONFINEMENT OR FINE - 11 - 29 SUSP TO 48 HRS - $250 FINE', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 11 - 29 SUSP TO 48 HRS - $250 FINE', 'labels': ['CONFINEMENT_DURATION']}, {'start': 38, 'end': 44, 'text': 'CONFINEMENT OR FINE - 11 - 29 SUSP TO 48 HRS - $250 FINE', 'labels': ['CONFINEMENT_DURATION']}]"
268,302,CONFINEMENT - 6 YEARS TDOC TO RUN CONCURRENT W / THEFT,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 6 YEARS TDOC TO RUN CONCURRENT W / THEFT', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 6 YEARS TDOC TO RUN CONCURRENT W / THEFT', 'labels': ['CONFINEMENT_DURATION']}]"
269,284,CONFINEMENT OR FINE - 3 YEARS DOC,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 3 YEARS DOC', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 3 YEARS DOC', 'labels': ['CONFINEMENT_DURATION']}]"
270,283,30 DYS,TN,"[{'start': 0, 'end': 6, 'text': '30 DYS', 'labels': ['CONFINEMENT_DURATION']}]"
271,404,CONFINEMENT - 5 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 5 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 5 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
272,281,6 MOS . SUSPENDED,TN,"[{'start': 0, 'end': 5, 'text': '6 MOS . SUSPENDED', 'labels': ['CONFINEMENT_DURATION']}, {'start': 8, 'end': 17, 'text': '6 MOS . SUSPENDED', 'labels': ['CONFINEMENT']}]"
273,400,2 YEAR SUSP TO TIME SERVED FULL REST $300 / CST,TN,"[{'start': 15, 'end': 26, 'text': '2 YEAR SUSP TO TIME SERVED FULL REST $300 / CST', 'labels': ['CONFINEMENT_DURATION']}, {'start': 0, 'end': 6, 'text': '2 YEAR SUSP TO TIME SERVED FULL REST $300 / CST', 'labels': ['CONFINEMENT_DURATION']}, {'start': 7, 'end': 14, 'text': '2 YEAR SUSP TO TIME SERVED FULL REST $300 / CST', 'labels': ['CONFINEMENT']}]"
274,392,CONFIN & FINE - $250 - 11 / 29 SUS EXC 48HRS - DL REV 1YR,TN,"[{'start': 0, 'end': 6, 'text': 'CONFIN & FINE - $250 - 11 / 29 SUS EXC 48HRS - DL REV 1YR', 'labels': ['CONFINEMENT']}, {'start': 23, 'end': 30, 'text': 'CONFIN & FINE - $250 - 11 / 29 SUS EXC 48HRS - DL REV 1YR', 'labels': ['CONFINEMENT_DURATION']}, {'start': 39, 'end': 44, 'text': 'CONFIN & FINE - $250 - 11 / 29 SUS EXC 48HRS - DL REV 1YR', 'labels': ['CONFINEMENT_DURATION']}, {'start': 31, 'end': 38, 'text': 'CONFIN & FINE - $250 - 11 / 29 SUS EXC 48HRS - DL REV 1YR', 'labels': ['CONFINEMENT']}]"
275,275,CONFINEMENT - 1 YEAR,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 1 YEAR', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 20, 'text': 'CONFINEMENT - 1 YEAR', 'labels': ['CONFINEMENT_DURATION']}]"
276,338,CONFINEMENT OR FINE - 2 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 2 YEARS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 2 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
277,356,"CONFINEMENT OR FINE - 9 YEARS AT 30 % TO SERVE CONSECUTIVE TO CA PAROLE VIOLATION , DNA TESTING",TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 9 YEARS AT 30 % TO SERVE CONSECUTIVE TO CA PAROLE VIOLATION , DNA TESTING', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 37, 'text': 'CONFINEMENT OR FINE - 9 YEARS AT 30 % TO SERVE CONSECUTIVE TO CA PAROLE VIOLATION , DNA TESTING', 'labels': ['CONFINEMENT_DURATION']}]"
278,368,4 YRS PROB,TN,"[{'start': 6, 'end': 10, 'text': '4 YRS PROB', 'labels': ['PROBATION']}, {'start': 0, 'end': 5, 'text': '4 YRS PROB', 'labels': ['PROBATION_DURATION']}]"
279,300,"CONFINEMENT OR FINE - 48 HOURS , 250.00 DOL . FINE",TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 48 HOURS , 250.00 DOL . FINE', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 48 HOURS , 250.00 DOL . FINE', 'labels': ['CONFINEMENT_DURATION']}]"
280,324,CONFINEMENT - 3 YRS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 3 YRS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 19, 'text': 'CONFINEMENT - 3 YRS', 'labels': ['CONFINEMENT_DURATION']}]"
281,288,CONFINEMENT OR FINE - 4 MONTHS / $50,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 4 MONTHS / $50', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 4 MONTHS / $50', 'labels': ['CONFINEMENT_DURATION']}]"
282,393,CONFINEMENT - 20 DAYS / $50,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 20 DAYS / $50', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 20 DAYS / $50', 'labels': ['CONFINEMENT_DURATION']}]"
283,337,CONFINEMENT - 30 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 30 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 30 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
284,347,CONFINEMENT - 5 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 5 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 5 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
285,306,CONFINEMENT - 48 HOURS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 48 HOURS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 22, 'text': 'CONFINEMENT - 48 HOURS', 'labels': ['CONFINEMENT_DURATION']}]"
286,390,CONFINEMENT - 6 MOS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 6 MOS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 19, 'text': 'CONFINEMENT - 6 MOS', 'labels': ['CONFINEMENT_DURATION']}]"
287,402,CONFINEMENT OR FINE - 2 DAYS / $25 AND COST,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 2 DAYS / $25 AND COST', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 28, 'text': 'CONFINEMENT OR FINE - 2 DAYS / $25 AND COST', 'labels': ['CONFINEMENT_DURATION']}]"
288,367,CONFINEMENT - 12 YEARS TDOC,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 12 YEARS TDOC', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 22, 'text': 'CONFINEMENT - 12 YEARS TDOC', 'labels': ['CONFINEMENT_DURATION']}]"
289,297,11 / 29 AT 75 % TO SERVE 48 HOURS,TN,"[{'start': 0, 'end': 15, 'text': '11 / 29 AT 75 % TO SERVE 48 HOURS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 25, 'end': 33, 'text': '11 / 29 AT 75 % TO SERVE 48 HOURS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 16, 'end': 24, 'text': '11 / 29 AT 75 % TO SERVE 48 HOURS', 'labels': ['CONFINEMENT']}]"
290,409,CONFINEMENT - 11 / 29 / CAPP - 5 YRS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 11 / 29 / CAPP - 5 YRS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 11 / 29 / CAPP - 5 YRS', 'labels': ['CONFINEMENT_DURATION']}]"
291,346,CONFINEMENT - 2DAYS / FINE $250 / COURT COSTS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 2DAYS / FINE $250 / COURT COSTS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 19, 'text': 'CONFINEMENT - 2DAYS / FINE $250 / COURT COSTS', 'labels': ['CONFINEMENT_DURATION']}]"
292,412,CONFINEMENT - 4 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 4 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 4 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
293,319,CONFINEMENT OR FINE - 150 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 150 DAYS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 150 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
294,403,CONFINEMENT OR FINE - 6 MONTHS WORKHOUSE,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 6 MONTHS WORKHOUSE', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 6 MONTHS WORKHOUSE', 'labels': ['CONFINEMENT_DURATION']}]"
295,323,CONFINEMENT - 6 MONTHS / $50,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 6 MONTHS / $50', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 22, 'text': 'CONFINEMENT - 6 MONTHS / $50', 'labels': ['CONFINEMENT_DURATION']}]"
296,333,CONFINEMENT - 11 YEARS EACH COUNT CONCURRENT,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 11 YEARS EACH COUNT CONCURRENT', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 22, 'text': 'CONFINEMENT - 11 YEARS EACH COUNT CONCURRENT', 'labels': ['CONFINEMENT_DURATION']}]"
